molecule_name,smiles,inchikey,pec50,external_nn_tanimoto,external_nn_pchembl,external_top5_pchembl,external_has_exact_match,external_covered_t03,external_covered_t04
OADMET-0002023,O=C(NCc1ccc(Cl)cc1)c1cnccn1,WBWWSWMRKDXLHF-UHFFFAOYSA-N,2.7,0.20338982,4.95,5.076612872347985,False,False,False
OADMET-0002022,COc1cc(C(=O)NCCC(C)C)c([N+](=O)[O-])cc1OC,JCYSXGLJLDCUQC-UHFFFAOYSA-N,3.85,0.22666667,5.72,5.795329403112158,False,False,False
OADMET-0002021,COc1cccc(OCC(=O)NC2CCCCC2)c1,WXPXDMIUSHAXBK-UHFFFAOYSA-N,4.41,0.21649484,5.89,5.297917984724817,False,False,False
OADMET-0002020,COc1ccc(CCCC(=O)NC2CCCCC2)cc1,CWBLTXRMPSNFEO-UHFFFAOYSA-N,3.82,0.25,4.925,4.993167421947835,False,False,False
OADMET-0002019,COc1ccc(-c2noc(CCCC(=O)Nc3cccc(Cl)c3C)n2)cc1,SXIDKMVLEKDAIV-UHFFFAOYSA-N,4.49,0.21686748,4.9,5.025973543609258,False,False,False
OADMET-0002018,CCCCOc1ccc(C(=O)Nc2ccc(F)cc2F)cc1,AHCYOTLTLQTPSU-UHFFFAOYSA-N,2.36,0.32,4.55,5.345061407125835,False,True,False
OADMET-0002017,Cc1ccc(N2CC(C(=O)NCc3ccc4c(c3)OCO4)CC2=O)cc1C,RXIPSEZHMRTVDS-UHFFFAOYSA-N,4.21,0.2159091,4.89,5.078023282876682,False,False,False
OADMET-0002016,COc1ccc(C(=O)N2CCOCC2)cc1Br,LCGVOPIZAXVBPQ-UHFFFAOYSA-N,2.99,0.23943663,5.61,5.969332642911449,False,False,False
OADMET-0002015,COc1ccc(OCC(=O)Nc2cc(-c3nc4ccccc4s3)ccc2C)cc1,HGEYCYGRQOQKHJ-UHFFFAOYSA-N,4.12,0.2857143,4.9,5.276136661927083,False,False,False
OADMET-0002014,O=C(COc1ccc(F)cc1)Nc1nnc(-c2ccncc2)s1,VTEPZEONRNPAAH-UHFFFAOYSA-N,5.29,0.25301206,6.6,5.738454895207933,False,False,False
OADMET-0002013,O=C(CC1c2ccccc2Oc2ccccc21)N1CCN(c2ccccn2)CC1,USMJFZYNIFTLDL-UHFFFAOYSA-N,4.28,0.19767442,6.42,5.020735369310161,False,False,False
OADMET-0002012,Cc1ccc(-c2cc(C(=O)N3CCN(c4ccc(F)cc4)CC3)c3ccccc3n2)o1,FMHHBJHIEYEQCY-UHFFFAOYSA-N,4.33,0.21428572,5.8,5.726825638420521,False,False,False
OADMET-0002011,COc1ccc(C2(CNC(=O)c3ccc(NC(=O)c4ccco4)cc3)CCOCC2)cc1,ZJZWZIXSGNFWQQ-UHFFFAOYSA-N,4.46,0.20430107,5.72,5.297760401207485,False,False,False
OADMET-0002010,O=C(NCc1ccc(Cl)cc1)c1ccc(Cl)cc1[N+](=O)[O-],HHNJIJRSCSHDNA-UHFFFAOYSA-N,4.87,0.25862068,4.95,5.312352171972597,False,False,False
OADMET-0002009,CC(C)CC(=O)N1CCN(Cc2cccc(F)c2)CC1,RMFZNUNUZSQWRX-UHFFFAOYSA-N,3.11,0.234375,4.5,5.460634118638589,False,False,False
OADMET-0002008,O=C(NCCCN1CCOCC1)C1COc2ccccc2O1,AFKPUDOAONZLNQ-UHFFFAOYSA-N,2.27,0.31428573,4.575,4.809573697266291,False,True,False
OADMET-0002007,CCN(CC)CC(=O)Nc1c(C)cc(C)cc1C,GOZBHBFUQHMKQB-UHFFFAOYSA-N,4.83,0.38,5.16,4.9414918185467815,False,True,False
OADMET-0002006,CC(C)(C)c1ccc(C(=O)NCc2ccc(Cl)cc2)cc1,SHTKYWSBRDIPDC-UHFFFAOYSA-N,5.19,0.2769231,6.7,6.504746783127749,False,False,False
OADMET-0002005,CC(CC(=O)NC1CCCC1)c1ccccc1,UBFYIRDVECNNPV-UHFFFAOYSA-N,4.24,0.23728813,4.5,5.2585040848033,False,False,False
OADMET-0002004,O=C(COc1ccc(Br)cc1)Nc1ccc([N+](=O)[O-])cn1,DQFMJNQKUOADQD-UHFFFAOYSA-N,2.3,0.20512821,5.72,5.198138096282465,False,False,False
OADMET-0002003,NC(=O)C1(N2CCCCC2)CCN(C(=O)c2ccc(-n3cnnn3)cc2)CC1,XGUIIADGINTIHJ-UHFFFAOYSA-N,2.34,0.19753087,6.1,5.728537717056507,False,False,False
OADMET-0002002,O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1,YYFGRAGNYHYWEZ-UHFFFAOYSA-N,2.58,0.22972973,4.75,5.316856136053684,False,False,False
OADMET-0002001,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,PHXJVRSECIGDHY-UHFFFAOYSA-N,3.1100000000000003,0.22413793,5.61,5.475557771096511,False,False,False
OADMET-0002000,O=C(NCCO)c1ccc(Cl)cc1,GBARCMIFTACERW-UHFFFAOYSA-N,1.92,0.2682927,4.55,4.891452275063712,False,False,False
OADMET-0001999,Cc1ccc(C(=O)N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)cc1Cl,PNECWWUOUHGWQG-UHFFFAOYSA-N,3.82,0.20253165,5.72,5.408407945308151,False,False,False
OADMET-0001998,COc1ccccc1CNC(=O)c1cccc(N(C)C)c1,WKLCAGIZLUKHPZ-UHFFFAOYSA-N,4.87,0.225,5.5,5.120573427035351,False,False,False
OADMET-0001997,COc1ccc(CN2CCN(C(=O)CCNC(=O)c3ccc(C(C)(C)C)cc3)CC2)cc1,XBEMZEZVTNPLQI-UHFFFAOYSA-N,3.61,0.26923078,5.72,5.732188300817134,False,False,False
OADMET-0001996,O=C(NCCCc1ccccc1)c1cccs1,KZYPKZIQOMGIAS-UHFFFAOYSA-N,3.0,0.23728813,4.5,4.9237042170238094,False,False,False
OADMET-0001995,O=C(c1sc2ccccc2c1Cl)N1CCN(c2ccc(F)cc2)CC1,XVKWMIZOXJNNMC-UHFFFAOYSA-N,4.32,0.23376623,5.31,5.615821508154316,False,False,False
OADMET-0001994,O=C(Nc1ccc(Br)cc1)c1cc(Br)c(Br)s1,ZLWLKVQCHZSSEL-UHFFFAOYSA-N,3.47,0.1875,4.55,5.424952816443951,False,False,False
OADMET-0001993,Cc1cccc(C)c1NC(=O)C1CCCCN1C,INWLQCZOYSRPNW-UHFFFAOYSA-N,2.98,0.47058824,5.16,4.997258872236495,False,True,True
OADMET-0001992,O=C(NCC1CCCO1)c1cccc(F)c1,LAYIKHUZIUKLPK-UHFFFAOYSA-N,2.95,0.22093023,5.8,5.217367928805493,False,False,False
OADMET-0001991,Cc1[nH]c2ccccc2c1CCNC(=O)c1cccs1,ACAKNPKRLPMONU-UHFFFAOYSA-N,4.45,0.19791667,5.72,5.447552656960681,False,False,False
OADMET-0001990,O=C(COc1cccc2ccccc12)N1c2ccccc2CCc2ccccc21,GNUBRPMYIYQREU-UHFFFAOYSA-N,5.29,0.19480519,4.75,5.192116751503183,False,False,False
OADMET-0001989,Cc1ccc(C)c(-n2cnc3cc(C(=O)NCc4ccccc4Cl)ccc32)c1,CZSLEMCYYGEGKP-UHFFFAOYSA-N,4.4,0.2020202,5.8,5.582173930491546,False,False,False
OADMET-0001988,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,UJLAWZDWDVHWOW-YPMHNXCESA-N,1.77,0.1875,4.5,4.916014922855415,False,False,False
OADMET-0001987,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C,ZULJGOSFKWFVRX-UHFFFAOYSA-N,2.45,0.16883117,4.525,5.31146222018352,False,False,False
OADMET-0001986,O=C(Nc1nnc(C2CC2)s1)c1ccncc1,NZTFKOHUTXYYJC-UHFFFAOYSA-N,3.85,0.24,4.55,5.684353800518032,False,False,False
OADMET-0001985,CC(=O)c1c(C)[nH]c(C(=O)N2CCc3ccccc3C2)c1C,FVCMPRQZJZVUIX-UHFFFAOYSA-N,3.58,0.20289855,5.15,5.203644090962191,False,False,False
OADMET-0001984,O=C(NCCc1c[nH]c2ccccc12)c1ccc(-n2cnnn2)cc1,KGIWXYBGMLGJER-UHFFFAOYSA-N,3.41,0.25,5.36,5.100639287631726,False,False,False
OADMET-0001983,O=C(CCCN1C(=O)c2cccc3cccc(c23)C1=O)N1CCc2ccccc2C1,OFLUEWCNSWBQMJ-UHFFFAOYSA-N,4.91,0.19736843,6.0,5.281083162750967,False,False,False
OADMET-0001982,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,LEBVLXFERQHONN-UHFFFAOYSA-N,4.745,0.7234042,5.16,5.017894311539754,False,True,True
OADMET-0001981,O=C(NC1CCN(Cc2ccccc2)CC1)c1ccc(I)cc1,HELCSESNNDZLFM-UHFFFAOYSA-N,1.81,0.31666666,4.5,4.871945362983588,False,True,False
OADMET-0001980,O=C(CSc1nc2ccccc2s1)Nc1nccs1,AURWHTRSUCBFRC-UHFFFAOYSA-N,4.06,0.2173913,5.0,4.914824917768506,False,False,False
OADMET-0001979,O=C(c1ccc(Cl)cc1)N1CCN(c2ccnc3cc(Cl)ccc23)CC1,AAYTXOPXLXAKHP-UHFFFAOYSA-N,3.61,0.20253165,4.75,5.815017588189791,False,False,False
OADMET-0001978,O=C(Nc1c(-c2cccs2)nc2ccccn12)c1ccc(Cl)cc1,AZKMWHRDICVYEI-UHFFFAOYSA-N,4.03,0.2631579,4.55,5.146472841092392,False,False,False
OADMET-0001977,COc1cccc2cc(C(=O)N3CCC(C)CC3)c(=O)oc12,AKKDFYOAHOQFEY-UHFFFAOYSA-N,5.42,0.20879121,4.89,5.473239934612431,False,False,False
OADMET-0001976,O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,VCPMZDWBEWTGNW-UHFFFAOYSA-N,4.58,0.3773585,5.46,5.700207101760131,False,True,False
OADMET-0001975,COc1ccccc1CNC(=O)c1ccccc1OC,LWWIFEXSJWVDBN-UHFFFAOYSA-N,4.78,0.25454545,5.6,5.45182077957109,False,False,False
OADMET-0001974,Cc1cccc(C)c1NC(=O)CN1CCCC1,OYCGKECKIVYHTN-UHFFFAOYSA-N,3.67,0.3148148,5.16,5.007684416085339,False,True,False
OADMET-0001973,COc1cc(C(=O)NCC2(N(C)C)CCCC2)cc(OC)c1OCc1ccccc1,ZCYOBMASPXQBSZ-UHFFFAOYSA-N,5.19,0.23684211,5.47,5.325538833434843,False,False,False
OADMET-0001972,Cc1c(C(=O)Nc2ccc(N3CC(C)OC(C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,VZZJRYRQSPEMTK-UHFFFAOYSA-N,1.81,0.22619048,5.24,5.679512598499277,False,False,False
OADMET-0001971,CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1,KEECCEWTUVWFCV-UHFFFAOYSA-N,2.84,0.26785713,4.75,4.887036774568876,False,False,False
OADMET-0001970,O=C(c1cc(-c2ccco2)on1)N1CCOCC1,BJOAOSBMOBDHTE-UHFFFAOYSA-N,2.22,0.24358974,6.42,5.798572794844256,False,False,False
OADMET-0001969,O=C(Nc1ccc(Cl)cc1)C1CCCN(C(=O)c2cccc(-c3ccco3)c2)C1,HERLZBNILRVHQN-UHFFFAOYSA-N,4.27,0.21276596,5.22,4.933564342855001,False,False,False
OADMET-0001968,O=C(NCCCN1CCOCC1)c1cnn2c(-c3ccccc3)cc(-c3ccccc3)nc12,JTRXWCLQFAZHGP-UHFFFAOYSA-N,4.48,0.22,5.24,4.936017121990255,False,False,False
OADMET-0001967,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,WIIZWVCIJKGZOK-RKDXNWHRSA-N,2.18,0.21153846,8.4,6.366566333881515,False,False,False
OADMET-0001966,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,BGDKAVGWHJFAGW-UHFFFAOYSA-N,4.59,0.23076923,5.5,5.043661167258301,False,False,False
OADMET-0001965,O=C(c1cc(-c2cccs2)on1)N1CCN(c2ccc(F)cc2)CC1,PJPMLGHIPLKCKL-UHFFFAOYSA-N,2.08,0.22093023,6.42,6.322052352921093,False,False,False
OADMET-0001964,CCc1nc2ccc(C(=O)N3CCN(c4cc(C)ccc4C)CC3)cc2nc1CC,UEDMTXGGCJNSCT-UHFFFAOYSA-N,4.71,0.2112676,5.16,5.907879192776836,False,False,False
OADMET-0001963,Cc1ccc(C)c(N2CCN(C(=O)c3ccc4nc(-c5ccco5)c(-c5ccco5)nc4c3)CC2)c1,IRUZPVLQKHTOLY-UHFFFAOYSA-N,4.39,0.18888889,4.89,5.539209561140068,False,False,False
OADMET-0001962,Cc1cccc(C)c1NC(=O)CN1CCCC1=O,NGHTXZCKLWZPGK-UHFFFAOYSA-N,1.84,0.2881356,5.16,4.897508161290195,False,False,False
OADMET-0001961,CCOC(=O)N1CCN(C(=O)CSCc2ccc(Cl)cc2)CC1,XITGBOXOLFNAPW-UHFFFAOYSA-N,3.92,0.234375,4.5,4.899571781479225,False,False,False
OADMET-0001960,N#Cc1cccc(C(=O)Nc2cc(-c3ccccc3)nn2-c2ccccc2)c1,BKUIZWILNWHFHD-UHFFFAOYSA-N,4.84,0.22033899,4.55,5.240193848660058,False,False,False
OADMET-0001958,O=C(c1cncc(Br)c1)N1CCC(N2CCCC2)CC1,CQERVFFAOOUFEQ-UHFFFAOYSA-N,1.91,0.21875,5.89,5.3537814935731864,False,False,False
OADMET-0001957,CCCCCCCCCCCCCCCC(=O)NCCO,HXYVTAGFYLMHSO-UHFFFAOYSA-N,1.89,0.25,8.7,6.0975401197285075,False,False,False
OADMET-0001956,O=C(Nc1nc2ccc([N+](=O)[O-])cc2s1)C1CCCCC1,VMAKFFKOZSLHDW-UHFFFAOYSA-N,1.86,0.21518987,5.72,5.436200599813368,False,False,False
OADMET-0001955,CCOC(=O)c1cccc(NC(=O)COc2ccc([N+](=O)[O-])cc2)c1,BXCCSVJYLFAQLR-UHFFFAOYSA-N,4.57,0.2658228,5.72,5.25128110257671,False,False,False
OADMET-0001954,CCN(CC)CCNC(=O)COc1ccc(OC)cc1,HUNIPYLVUPMFCZ-UHFFFAOYSA-N,2.28,0.2857143,4.75,5.194737757207247,False,False,False
OADMET-0001953,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,RGOVYLWUIBMPGK-UHFFFAOYSA-N,4.07,0.24418604,5.36,5.815627582147544,False,False,False
OADMET-0001951,CC[C@H](NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,MQNYRKWJSMQECI-QFIPXVFZSA-N,5.95,0.30851063,5.89,5.639049521524564,False,True,False
OADMET-0001950,O=C(Nc1cc(-c2ccccc2)nn1-c1ccccc1)c1ccc([N+](=O)[O-])cc1,KIALCSMRIHRFPL-UHFFFAOYSA-N,5.66,0.26785713,4.55,5.167779378296875,False,False,False
OADMET-0001949,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1,KVWWTCSJLGHLRM-UHFFFAOYSA-N,3.47,0.31506848,6.7,6.464720503616477,False,True,False
OADMET-0001948,COc1ccc2c(c1)c(CC(=O)N1CCOCC1)c(C)n2C(=O)c1ccc(Cl)cc1,BJSDNVVWJYDOLK-UHFFFAOYSA-N,4.48,0.26923078,5.64,5.600171806685185,False,False,False
OADMET-0001947,O=C(COc1ccc(C(=O)c2ccccc2)cc1)NC1CCN(Cc2ccccc2)CC1,SHHUPGSHGSNPDB-UHFFFAOYSA-N,3.6,0.28787878,4.5,4.928733980583657,False,False,False
OADMET-0001946,Cc1ccnc(NC(=O)C(C)c2cccc(C(=O)c3ccccc3)c2)c1,ASFKKFRSMGBFRO-UHFFFAOYSA-N,4.64,0.225,5.22,5.028881184949996,False,False,False
OADMET-0001945,COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,XWVOEFLBOSSYGM-UHFFFAOYSA-N,1.81,0.22580644,4.9,5.50464412889907,False,False,False
OADMET-0001944,CCN(CC)CC(=O)Nc1c(C)cccc1C,NNJVILVZKWQKPM-UHFFFAOYSA-N,3.13,0.26923078,4.75,4.7928195665674895,False,False,False
OADMET-0001943,Cc1onc(-c2ccccc2Cl)c1C(=O)N(C)c1ccc(Cl)cc1,IGRCWJPBLWGNPX-UHFFFAOYSA-N,5.52,0.19318181,4.3,5.0971819201374675,False,False,False
OADMET-0001942,COC(=O)C1CCN(C(=O)c2cc3ccccc3oc2=O)CC1,SVGHNFFSCWKXDJ-UHFFFAOYSA-N,2.82,0.23595506,5.48,4.854575236785277,False,False,False
OADMET-0001941,CC(C)c1ccc(OCc2ccc(C(=O)N3CCN(c4ccccn4)CC3)cc2)cc1,HXZJLXOBJVKRCC-UHFFFAOYSA-N,3.0,0.22666667,5.24,5.064739376114944,False,False,False
OADMET-0001940,O=C(NCCCN1CCOCC1)c1cc(-c2ccc(O)cc2)on1,YZLUHPNZYJVOKC-UHFFFAOYSA-N,2.27,0.19148937,5.48,5.4229110497650215,False,False,False
OADMET-0001938,Cc1ccccc1C(=O)N1CCC(Cc2ccccc2)CC1,DLDAZIVPAOLETE-UHFFFAOYSA-N,2.19,0.31034482,4.5,5.107336110425709,False,True,False
OADMET-0001937,Cc1c(NC(=O)C(Sc2ccccc2)c2ccccc2)cccc1[N+](=O)[O-],QNVAEBCXLFQHHV-UHFFFAOYSA-N,5.25,0.2173913,5.0,4.953472878250304,False,False,False
OADMET-0001936,Cc1cc(Cl)ccc1OCC(=O)NCc1ccncc1,FQSLWNVMZUFCGI-UHFFFAOYSA-N,2.93,0.23809524,4.95,6.0466691887619834,False,False,False
OADMET-0001935,COc1ccc(CCC(=O)Nc2nc3ccc(Cl)cc3s2)cc1OC,LXFKEVQQSKQXPR-UHFFFAOYSA-N,4.99,0.25,6.7,6.193545028428152,False,False,False
OADMET-0001934,O=C(CCn1c(=O)oc2ccccc21)Nc1cccc(Cl)c1,CUHKZJOITINJHA-UHFFFAOYSA-N,5.29,0.25974026,4.75,5.33072881543254,False,False,False
OADMET-0001933,NS(=O)(=O)c1ccc(CCNC(=O)CSc2ccccc2)cc1,UJTPMHSWKSWXKH-UHFFFAOYSA-N,3.63,0.2112676,4.9,4.69514169581471,False,False,False
OADMET-0001932,O=C(CCSc1ccc(Cl)cc1)N1CCCCCC1,VAGSHINATNLVMH-UHFFFAOYSA-N,5.37,0.20547946,5.19,5.080839355279349,False,False,False
OADMET-0001931,O=C(c1ccc(Cl)c([N+](=O)[O-])c1)N1CCN(c2ccccc2F)CC1,LSPJXCGEFJDMHA-UHFFFAOYSA-N,1.97,0.20833333,6.2,5.255548362894509,False,False,False
OADMET-0001930,CN1CCN(C(=O)c2ccc(COc3ccc(C(C)(C)C)cc3)o2)CC1,URYQGEHNTLJGCY-UHFFFAOYSA-N,3.63,0.24657534,5.4,5.79103748129261,False,False,False
OADMET-0001928,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,GYHCTFXIZSNGJT-UHFFFAOYSA-N,5.62,0.25,4.75,5.114424377198334,False,False,False
OADMET-0001927,O=C(NC1CCCCCC1)c1cccs1,IBKIQVVJWVPWSB-UHFFFAOYSA-N,3.89,0.26666668,4.95,4.779628937892835,False,False,False
OADMET-0001926,O=C(CN1C(=O)c2cccc3cccc(c23)C1=O)N1CCCCCC1,WYMPSDVWKPBHAG-UHFFFAOYSA-N,5.23,0.1884058,6.0,5.288718906754966,False,False,False
OADMET-0001925,COc1cccc(C(=O)Nc2cc(C(F)(F)F)ccc2Cl)c1,ILKGZCQNPRKMJP-UHFFFAOYSA-N,4.82,0.2777778,4.55,5.366413351513775,False,False,False
OADMET-0001924,O=C(c1c(F)cccc1F)N1CCN(c2ccccc2F)CC1,ADJGBTLTNFWJTN-UHFFFAOYSA-N,3.9,0.2,5.9,5.751909566382597,False,False,False
OADMET-0001923,O=C(Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,DUXWIYXHHGNUJU-UHFFFAOYSA-N,3.4,0.30769232,8.0,6.372581170563148,False,True,False
OADMET-0001922,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,MNDBXUUTURYVHR-UHFFFAOYSA-N,4.98,0.2413793,5.72,5.278159985725596,False,False,False
OADMET-0001921,COc1ccc(C(=O)N2CCN(CC(=O)N3CCOCC3)CC2)cc1,PSWBKVWMVVCATC-UHFFFAOYSA-N,1.84,0.2345679,6.42,5.583023796668679,False,False,False
OADMET-0001920,Cc1ccccc1C(=O)N1CCc2ccccc2C1,HFYZIIYHIGTAII-UHFFFAOYSA-N,1.78,0.22950819,5.15,4.917935000900898,False,False,False
OADMET-0001919,O=C(Nc1ccccc1)c1ccccc1O,WKEDVNSFRWHDNR-UHFFFAOYSA-N,1.88,0.275,4.55,5.659396083391447,False,False,False
OADMET-0001918,O=C(Nc1cccc([N+](=O)[O-])c1)c1cc2ccccc2cc1O,YZJSKRBKHCLMQC-UHFFFAOYSA-N,4.73,0.28169015,5.72,5.758454501387538,False,False,False
OADMET-0001917,CCc1nn(C)c(C(=O)NCc2ccc(C(C)(C)C)cc2)c1Cl,ZZYSLNWGKKDOML-UHFFFAOYSA-N,4.16,0.25333333,6.7,6.125856023370877,False,False,False
OADMET-0001916,COc1cc(C(=O)N2CCCCCCC2)cc(OC)c1OC,WZSDNEJJUSYNSG-UHFFFAOYSA-N,4.95,0.23333333,4.9,5.520788157935438,False,False,False
OADMET-0001914,O=C(CS)Nc1ccccc1,DLVKRCGYGJZXFK-UHFFFAOYSA-N,3.88,0.25641027,4.55,4.938276903619391,False,False,False
OADMET-0001913,O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,WYEMLYFITZORAB-UHFFFAOYSA-N,4.875,0.27450982,4.55,5.230868143081669,False,False,False
OADMET-0001912,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,YPQLFJODEKMJEF-UHFFFAOYSA-N,3.0,0.22988506,5.61,5.9004226068411985,False,False,False
OADMET-0001911,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,MKXKFYHWDHIYRV-UHFFFAOYSA-N,4.18,0.22988506,5.61,5.8364301433951,False,False,False
OADMET-0001910,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,YQNQNVDNTFHQSW-UHFFFAOYSA-N,2.42,0.19753087,5.72,5.314960683356259,False,False,False
OADMET-0001909,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,2.415,0.22580644,4.95,5.453666201917258,False,False,False
OADMET-0001908,COc1ccc(NC(=O)c2ccc(C)cc2)c(OC)c1,AGWCBNJDPXUGEN-UHFFFAOYSA-N,4.05,0.3275862,5.68,5.265449037956015,False,True,False
OADMET-0001906,COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,SUBDBMMJDZJVOS-UHFFFAOYSA-N,4.25,0.24742268,5.54,5.658130079675257,False,False,False
OADMET-0001905,O=C(CN1CCOCC1)Nc1nc2ccc([N+](=O)[O-])cc2s1,UHIUSKATQDRPGM-UHFFFAOYSA-N,2.97,0.2,5.0,5.919801039130297,False,False,False
OADMET-0001904,Cc1cc(C)cc(C(=O)NCc2ccc3c(c2)OCO3)c1,CXKWLBDXIJQYRM-UHFFFAOYSA-N,4.84,0.25,5.13,5.081663839500551,False,False,False
OADMET-0001903,O=C(Nc1nccs1)c1sc2cc(Cl)ccc2c1Cl,RMBBGYYJTMLZBI-UHFFFAOYSA-N,5.16,0.23076923,4.8,5.2510028488566505,False,False,False
OADMET-0001902,COc1ccc2cc(C(=O)N3CCc4ccccc4C3)[nH]c2c1,PNWASFJIVFGXGH-UHFFFAOYSA-N,4.7,0.22972973,5.47,5.474184099582764,False,False,False
OADMET-0001901,COc1cccc(OC)c1C(=O)Nc1ccc(N2CCCCC2)cc1,XMPIJIRZKRCWOF-UHFFFAOYSA-N,4.06,0.20634921,5.6,6.039248278277889,False,False,False
OADMET-0001900,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)c1ccco1,IXPWQMXVCBNFBA-UHFFFAOYSA-N,4.81,0.31707317,5.61,5.01021116006486,False,True,False
OADMET-0001899,CCn1c2ccccc2c2cc(NC(=O)c3cccc([N+](=O)[O-])c3)ccc21,WYEWIVNBRDGDKY-UHFFFAOYSA-N,4.95,0.2625,5.72,5.126553081954041,False,False,False
OADMET-0001898,O=C(c1cc2cc(F)ccc2[nH]1)N1CCc2ccccc2C1,YCSRNDAFSDLRIO-UHFFFAOYSA-N,5.13,0.2112676,7.6,5.866017817865873,False,False,False
OADMET-0001897,Cc1cc2oc(C(=O)NCc3ccncc3)c(C)c2cc1C,ROXIURQQMKJYJX-UHFFFAOYSA-N,3.48,0.20454545,5.8,5.417133641327755,False,False,False
OADMET-0001895,Cn1c(C(=O)N2CCC(C(N)=O)CC2)cc2cc(Cl)ccc21,FFCSJSLKDCBFQM-UHFFFAOYSA-N,3.94,0.23076923,4.75,5.065016838511235,False,False,False
OADMET-0001894,COc1ccc(Br)cc1C(=O)Nc1ccccc1-c1ccccc1,XWVSXGWHZOIQKB-UHFFFAOYSA-N,5.1,0.26415095,4.55,5.086195455869698,False,False,False
OADMET-0001893,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc(Cl)c(Cl)c1,QAANZVLFRHSOOU-UHFFFAOYSA-N,1.94,0.29268292,4.55,5.216386974466143,False,False,False
OADMET-0001892,O=C(Nc1ccccc1C(=O)NCCc1ccccc1)c1ccco1,MVXCPTMUVMYDJO-UHFFFAOYSA-N,4.45,0.27450982,4.55,4.912196611604432,False,False,False
OADMET-0001890,CN1CCN(c2ccc(NC(=O)c3sc4ccccc4c3Cl)cc2)CC1,PQXJTUXHWHJQBX-UHFFFAOYSA-N,3.37,0.22222222,5.15,4.810075802257141,False,False,False
OADMET-0001888,COc1ccc(CCNC(=O)c2cnc3scc(C)n3c2=O)cc1OC,GFAKVNDGQNMHNC-UHFFFAOYSA-N,4.13,0.22619048,6.09,5.798632195318956,False,False,False
OADMET-0001887,COc1ccc(OC)c(NC(=O)c2ccc3c(c2)OCO3)c1,ZLMRUCRAALLRQM-UHFFFAOYSA-N,4.13,0.26415095,4.55,5.361212536202777,False,False,False
OADMET-0001885,O=C(NCCCn1ccnc1)c1cc(-c2cccs2)on1,LRGVDHZAEYAHLG-UHFFFAOYSA-N,3.1,0.16923077,4.95,5.405972486482397,False,False,False
OADMET-0001884,O=C(NC1CCCC1)c1cc2c(ccc3ccccc32)o1,VPROQYQBNVRYST-UHFFFAOYSA-N,4.2,0.22077923,4.89,5.067285525839311,False,False,False
OADMET-0001883,O=C(CCn1c(=O)oc2ccccc21)Nc1nc2ccccc2s1,DDMCVMVJRNCGGY-UHFFFAOYSA-N,4.75,0.21686748,4.89,5.36323770638389,False,False,False
OADMET-0001882,O=C(Nc1ccccc1)c1cc(Cl)ccc1O,KGYNGVVNFRUOOZ-UHFFFAOYSA-N,1.81,0.24074075,4.95,5.6686987509220765,False,False,False
OADMET-0001881,O=C(c1ccc2ccccc2n1)N1CCN(c2ccccc2O)CC1,KVSRWCYGUOGUHX-UHFFFAOYSA-N,4.6,0.1923077,4.89,5.445606094856523,False,False,False
OADMET-0001880,O=C(NCc1ccccn1)c1ccc2ccccc2n1,BRKRIZZBAYPWMK-UHFFFAOYSA-N,3.86,0.2638889,5.67,5.314773714118964,False,False,False
